Bečvář J,47.16,-3.84,126.8
Bečvář Q,27.48,-3.15,124.31
Bečvář S,15.58,-3.3,121.4
Bečvář T,26.14,-2.12,122.1
Bečvář X,26.33,-1,124.47
Beer,9.06,27.07,-9.1
Beer A,3.55,27.27,-8.62
Beer B,2.47,25.68,-9.05
Beer E,2.98,27.84,-7.85
Behaim,56.21,-16.61,79.41
Behaim B,22.94,-16.1,76.52
Behaim BA,14.3,-16.4,76.07
Behaim C,12.18,-16.71,77.48
Behaim N,9.92,-16.11,73.55
Behaim S,26.68,-16.33,81.44
Behaim T,11.3,-15.9,81.41
Beijerinck,76.77,-13.4,151.84
Beijerinck C,19.85,-10.84,153.83
Beijerinck D,13.67,-12.67,153.2
Beijerinck H,15.95,-14.02,153.42
Beijerinck J,39.94,-14.68,153.85
Beijerinck R,24.81,-14.5,149.35
Beijerinck S,25.91,-14,147.3
Beijerinck U,16.39,-12.31,149.17
Beijerinck V,52.89,-12.67,150.26
Beketov,8.3,16.23,29.18
Béla,10.07,24.67,2.27
Bel'kovich,215.08,61.53,90.15
Bel'kovich A,57.26,58.65,87.41
Bel'kovich B,12.34,58.89,85.71
Bel'kovich K,47.03,63.63,93.61
Bell,86.33,21.98,-96.53
Bell E,15.91,22.06,-95.94
Bellinsgauzen (Bellingshausen),63.23,-60.72,-164.85
Bell J,19.73,19.88,-94.12
Bell K,18.95,18.34,-95.17
Bell L,22.09,19.71,-95.94
Bell N,17.71,19.43,-96.97
Bellot,17.5,-12.48,48.19
Bellot A,8.47,-13.19,47.62
Bellot B,7.13,-13.55,47.72
Bell Q,22.85,20.74,-97.26
Bell T,52.2,21.91,-99.04
Bell Y,23,25.41,-96.84
Belopol'skiy,61.9,-17.25,-128.23
Belyaev,55.9,23.1,143.11
Belyaev Q,50.29,20.65,139.72
Bench,0.18,-3.02,-23.43
Benedict,13.83,4.35,141.54
Bergman,22.51,6.97,137.49
Bergstrand,42.98,-18.72,176.44
Bergstrand G,32.44,-19.86,179.28
Bergstrand J,28.26,-20.23,178.03
Bergstrand Q,57.12,-19.94,175.19
Berkner,87.62,25.13,-105.24
Berkner A,21.8,27.62,-104.91
Berkner B,33.85,29.44,-104.24
Berkner Y,31.19,27.76,-106.32
Berlage,93.75,-63.04,-163.61
Berlage R,27.06,-64.09,-167.52
[Bernini],0,14.9,30
Bernoulli,47.3,34.93,60.61
Bernoulli A,20.24,36.41,60.88
Bernoulli B,23.96,36.84,65.51
Bernoulli C,18,35.38,67.19
Bernoulli D,11.91,35.79,66.5
Bernoulli E,26.75,35.32,62.86
Bernoulli K,17.68,36.54,63.4
Berosus,75.24,33.5,69.99
Berosus A,11.31,33.14,68.08
Berosus F,22.15,34,66.53
Berosus K,8.17,32.19,70.89
Berzelius,48.53,36.55,50.95
Berzelius A,8.43,36.74,48.87
Berzelius B,25.51,32.31,43.1
Berzelius F,10.84,32.85,46.02
Berzelius K,5.98,35.57,47.03
Berzelius T,9.22,36.25,47.96
Berzelius W,7.17,38.14,53.1
Bessarion,9.84,14.85,-37.31
Bessarion A,12.32,17.07,-39.83
Bessarion B,11.67,16.83,-41.72
Bessarion C,8.55,16.03,-42.64
Bessarion D,9.15,19.77,-41.73
Bessarion E,7.59,15.37,-37.35
Bessarion G,3.62,14.9,-40.36
Bessarion H,4.12,15.26,-41.48
Bessarion V,2.98,15.06,-34.98
Bessarion W,2.67,16.7,-36.94
Bessel,15.56,21.73,17.92
Bessel D,5.2,27.34,19.86
Bessel F,0.63,21.26,13.84
Bessel G,1.11,21.14,14.74
Bessel H,3.72,25.69,20
Bettinus,71.78,-63.4,-45.16
Bettinus A,25.67,-64.88,-49.03
Bettinus B,25.17,-63.54,-51.31
Bettinus C,22.55,-63.33,-38.09
Bettinus D,10.46,-65,-46.61
Bettinus E,7.9,-63.21,-42.38
Bettinus F,6.76,-62.97,-44.02
Bettinus G,6.52,-61.6,-44.74
Bettinus H,7.77,-64.62,-43.82
Bhabha,70.25,-55.5,-165.31
Bianchini,37.59,48.78,-34.37
Bianchini D,7.06,47.55,-35.7
Bianchini G,3.91,46.7,-32.79
Bianchini H,6.17,48.08,-32.86
Bianchini M,4.24,48.37,-30.67
Bianchini N,4.97,48.55,-31.07
Bianchini W,8.34,48.55,-33.81
Biela,77.03,-54.99,51.63
Biela A,26.13,-52.94,53.39
Biela B,44.55,-56.72,50.03
Biela C,26.89,-54.28,53.5
Biela D,15.97,-55.89,56.41
Biela E,8.56,-56.61,56.58
Biela F,9.4,-56.52,54.85
Biela G,10.09,-56.38,54.09
Biela H,7.96,-58.02,54.4
Biela J,13.95,-57.07,52.89
Biela T,6.51,-53.92,49.92
Biela U,16.38,-53.66,49.31
Biela V,6.4,-53.73,48.45
Biela W,18.16,-55.31,49.87
Biela Y,15.71,-54.97,58.01
Biela Z,50.63,-53.9,57
Bilharz,44.55,-5.83,56.34
Billy,45.57,-13.83,-50.24
Billy A,7.26,-14.34,-46.34
Billy B,20.76,-12.2,-47.67
Billy C,5.59,-16.08,-49.14
Billy D,10.91,-14.86,-48.39
Billy E,2.56,-14.97,-49.81
Billy H,3.26,-15.65,-49.84
Billy K,4.21,-12.97,-48.86
Bingham,34.99,8.02,115.05
Bingham H,26.65,7.46,116.22
Biot,13.01,-22.7,51.08
Biot A,14.89,-22.22,48.83
Biot B,27.49,-20.43,49.58
Biot C,7,-22.11,51.14
Biot D,8.77,-24.34,50.35
Biot E,7.99,-24.77,50.87
Biot T,5.25,-21.45,49.8
Birkeland,81.64,-30.17,174.01
Birkeland M,24.61,-32.29,174.3
Birkhoff,329.81,58.45,-145.65
Birkhoff K,58.23,57.4,-144.81
Birkhoff L,35.15,56.34,-145.34
Birkhoff M,25.33,54.5,-145.06
Birkhoff Q,45.39,56.19,-151.07
Birkhoff R,25.7,57.28,-153.41
Birkhoff X,76.58,61.62,-150.42
Birkhoff Y,25.42,59.5,-146.98
Birkhoff Z,28.63,60.98,-145.88
Birmingham,89.92,65.12,-10.7
Birmingham B,7.33,63.52,-11.24
Birmingham G,5.19,64.58,-10.23
Birmingham H,6.54,64.46,-10.64
Birmingham K,5.82,65.05,-13.17
Birt,15.81,-22.36,-8.59
Birt A,7.16,-22.49,-8.24
Birt B,5.05,-22.29,-10.27
Birt C,1.8,-23.69,-8.37
Birt D,2.63,-21.08,-9.88
Birt E,5.34,-20.72,-9.66
Birt F,2.47,-22.34,-9.15
Birt G,1.84,-23.19,-8.28
Birt H,1.83,-23.07,-9.15
Birt J,1.76,-23,-9.5
Birt K,1.76,-22.4,-9.69
Birt L,1.8,-21.66,-9.36
Bi Sheng,55.27,78.35,148.46
Bjerknes,48.18,-38.5,113.69
Bjerknes A,15.56,-36.18,114.27
Bjerknes B,17.27,-37.42,114.48
Bjerknes E,53.45,-38.26,115.61
Black,19.46,-9.2,80.39
Blackett,145.31,-37.55,-115.84
Blackett N,26.1,-40.09,-116.21
Blagg,4.97,1.22,1.46
Blancanus,105.82,-63.77,-21.63
Blancanus A,6.49,-64.72,-22.15
Blancanus C,44.16,-66.6,-28.22
Blancanus D,23.2,-63.22,-16.65
Blancanus E,31.26,-66.68,-21.83
Blancanus F,8.82,-65.19,-27.5
Blancanus G,9.33,-63.13,-25.19
Blancanus H,6.96,-65.61,-23.59
Blancanus K,10.87,-60.53,-23.36
Blancanus N,9.93,-63.26,-25.86
Blancanus V,6.73,-64.34,-21.43
Blancanus W,8.49,-60.96,-20.33
Blanchard,37.46,-58.25,-93.5
Blanchinus,59.9,-25.32,2.44
Blanchinus B,7.22,-25.23,1.55
Blanchinus D,6.9,-25.03,4.17
Blanchinus K,8.31,-24.81,4.99
Blanchinus M,4.11,-25.22,2.58
Blazhko,51.11,31.37,-147.86
Blazhko D,40.2,32.79,-145.45
Blazhko F,33.34,31.2,-146.39
Blazhko L,44,29.15,-147.39
Blazhko R,53.98,29.82,-150.01
Bliss,22.85,53.04,-13.78
Block,0.01,-3.01,-23.42
Bobillier,6.04,19.63,15.44
Bobone,32.14,26.7,-132.12
Bode,17.8,6.71,-2.45
Bode A,12.15,9,-1.18
Bode B,9.76,8.74,-3.08
Bode C,7.05,12.23,-4.77
Bode D,3.39,7.27,-3.32
Bode E,6.45,12.42,-3.45
Bode G,4.21,6.34,-3.56
Bode H,4.1,12.21,-6.53
Bode K,5.6,9.3,-2.28
Bode L,4.32,5.62,-3.81
Bode N,6.29,10.97,-3.88
Boethius,11.17,5.57,72.33
Boguslawsky,94.59,-72.9,43.26
Boguslawsky A,8.19,-74.41,43.57
Boguslawsky B,63.47,-73.98,61.12
Boguslawsky C,34.48,-70.99,27.7
Boguslawsky D,22.4,-72.86,47.41
Boguslawsky E,14.61,-74.31,54.33
Boguslawsky F,31.05,-75.42,52.97
Boguslawsky G,20.46,-71.48,34.35
Boguslawsky H,21.13,-72.82,29.06
Boguslawsky J,34.73,-72.09,28.4
Boguslawsky K,46.43,-73.47,50.35
Boguslawsky L,21.93,-70.68,36.47
Boguslawsky M,8.09,-70.45,34.84
Boguslawsky N,27.45,-73.86,32.88
Bohnenberger,31.74,-16.24,40.06
Bohnenberger A,31.11,-17.82,40.17
Bohnenberger C,14.11,-18.67,41.1
Bohnenberger D,13.4,-18.39,42.63
Bohnenberger E,11.86,-17.41,42.07
Bohnenberger F,9.34,-14.71,39.68
Bohnenberger G,11.77,-17.23,40.13
Bohnenberger J,4.45,-14.9,40.39
Bohnenberger N,5.73,-17.95,41.89
Bohnenberger P,10.75,-19.25,41.47
Bohnenberger W,10.56,-18.25,41.1
Bohr,70.07,12.71,-86.52
Bok,43.03,-20.26,-171.58
Bok C,23.54,-19.07,-170.25
Boltzmann,72.31,-74.82,-90.41
Bolyai,102.22,-33.85,126.12
Bolyai D,32.15,-32.6,128.45
Bolyai K,26.52,-36.66,127.23
Bolyai L,72.67,-36.48,126.66
Bolyai Q,26.41,-36.29,123.04
Bolyai W,53.03,-32.05,124.42
Bombelli,9.72,5.28,56.19
Bondarenko,28.26,-17.24,136.89
Bonpland,59.25,-8.38,-17.33
Bonpland C,4.22,-10.23,-17.5
Bonpland D,5.25,-10.16,-18.28
Bonpland F,4.08,-7.34,-19.37
Bonpland G,3.7,-11.61,-18.81
Bonpland H,3.78,-11.37,-19.97
Bonpland J,2.63,-11.39,-20.4
Bonpland L,2.84,-7.55,-21.21
Bonpland N,2.31,-9.41,-21.48
Bonpland P,1.68,-10.93,-21.56
Bonpland R,2.48,-10.7,-18.62
Boole,61.34,63.79,-87.29
Boole A,55.88,63.42,-80.57
Boole B,8.96,63.6,-77.7
Boole C,17.48,65.37,-82.47
Boole D,10.82,64.01,-83.38
Boole E,15.95,62.84,-84.66
Boole F,33.33,64.1,-79.41
Boole G,40.49,65.27,-90.68
Boole H,82.4,61.73,-88.83
Boole R,13.56,64.39,-78.25
Borda,45.4,-25.2,46.52
Borda A,18.35,-26.87,50.8
Borda D,5.37,-24.57,46.12
Borda E,11.95,-24.01,45.48
Borda F,9.96,-26.19,47.89
Borda G,6.55,-26.31,45.31
Borda H,10.84,-26.74,46.59
Borda J,14.97,-27.02,46.97
Borda K,12.33,-27.54,47.14
Borda L,12.65,-27.06,47.63
Borda M,13.88,-25.43,43.91
Borda R,14.38,-27.43,50.53
Borel,4.66,22.37,26.42
Boris,1.73,30.53,-33.5
Borman,50.72,-39.06,-148.25
[Borman A],0,-35.7,-147.3
[Borman L],0,-40.1,-147.2
Borman V,28.01,-37.63,-151.4
[Borman X],0,-33.8,-150.2
[Borman Y],0,-33,-148.9
[Borman Z],0,-34.9,-147.5
Born,15.07,-6.05,66.83
Borya,0.4,38.3,-35
Bosch,19.58,86.82,133.54
Boscovich,41.53,9.71,11.01
Boscovich A,5.83,9.46,12.63
Boscovich B,4.34,9.79,9.22
Boscovich C,3.06,8.47,11.96
Boscovich D,3.48,8.97,12.19
Boscovich E,19.77,9.03,12.72
Boscovich F,4,10.44,11.37
Boscovich P,64.82,11.47,10.31
Bose,92.55,-53.95,-169.36
Bose A,30.84,-49.66,-167.45
Bose D,19.59,-53.13,-166.92
Bose U,40,-53.12,-176.05
Boss,50.2,45.75,88.68
Boss A,29.19,52.21,80.18
Boss B,14.5,52.02,78.13
Boss C,22.78,52.26,76.67
Boss D,15.59,44.36,87.59
Boss F,30.49,54.17,89.09
Boss K,20.44,49.53,81.15
Boss L,40.95,50.85,82.48
Boss M,12.95,51.9,83.87
Boss N,15.42,52.03,85.8
Bouguer,22.23,52.32,-35.82
Bouguer A,7.37,52.61,-33.89
Bouguer B,8,53.36,-33.07
Boussingault,127.61,-70.21,53.73
Boussingault A,75.4,-69.96,53.87
Boussingault B,57.72,-65.69,47.04
Boussingault C,23.13,-65.15,48.06
Boussingault D,8.85,-63.58,44.81
Boussingault E,104.09,-67.08,46.64
Boussingault F,16.64,-68.97,39.65
Boussingault G,4.59,-71.44,52.51
Boussingault K,27.22,-68.83,50.1
Boussingault N,15.1,-71.37,61.2
Boussingault P,13.34,-67.29,45.59
Boussingault R,11.92,-64.4,48.66
Boussingault S,15.83,-64.14,46.91
Boussingault T,19.43,-63.02,43.06
Bouvard B,24.74,-41.7,-79.85
Bouvard C,14.63,-37.05,-77.48
Bouvard D,27.46,-42.76,-80.66
Bouvard E,12.82,-41.86,-77.56
Bouvard F,11.98,-42.44,-76.55
Bouvard G,20.36,-42.03,-74.75
Bouvard M,74.06,-40.57,-77.45
Bouvard N,54.79,-38.43,-76.51
Bouvard P,13.87,-38.97,-75.11
Bouvard R,7.95,-35.52,-84.36
Bouvard S,11.69,-35.58,-80.64
Bowditch,43.04,-24.97,103.07
Bowditch M,13.65,-26.67,103.33
Bowditch N,14.12,-26.62,102.78
Bowen,8.09,17.63,9.1
Bowen-Apollo,0.3,20.27,30.87
Boyle,57.13,-53.29,177.89
Boyle A,24.35,-50.99,178.14
Boyle Z,47.31,-51.49,177.67
Brackett,8.87,17.84,23.54
Bradley H,4.97,22.89,-0.35
Bradley K,4.43,23.27,-0.74
Bragg,77.21,42.33,-103.44
Bragg H,36.61,41.47,-101.35
Bragg M,44.32,38.87,-102.77
Bragg P,28.95,39.75,-104.76
Brashear,60.16,-73.54,-171.57
Brashear P,68.65,-76.37,-176.32
Braude,11.28,-81.82,158.88
Brayley,14.17,20.9,-36.94
Brayley B,9.23,20.73,-34.31
Brayley C,7.99,21.39,-39.46
Brayley D,6.18,20.02,-32.88
Brayley E,4.67,21.27,-39.82
Brayley F,4.55,21.09,-34.1
Brayley G,4.34,24.17,-36.44
Brayley K,3.23,21.21,-41.72
Brayley L,3.48,20.91,-42.65
Brayley S,2.89,25.06,-36.76
Bredikhin,61.68,17.25,-158.37
Bredikhin B,19.31,18.87,-157.24
Breislak,48.64,-48.31,18.31
Breislak A,6.73,-47.01,17.35
Breislak B,7.37,-47.72,18.21
Breislak C,5.26,-48.96,18.85
Breislak D,4.06,-48.09,18.68
Breislak E,7.6,-47.87,19.08
Breislak F,6.26,-48.53,19.42
Breislak G,15.71,-47,19.2
Brenner,90.01,-39.09,39.11
Brenner A,31.69,-40.4,39.95
Brenner B,8.5,-37.45,41.9
Brenner C,8.01,-36.56,41.99
Brenner D,7.59,-36.29,38.65
Brenner E,14.26,-38.97,40.51
Brenner F,13.72,-40.72,37.03
Brenner H,7.39,-37.01,38.67
Brenner J,7.74,-37.71,36.55
Brenner K,6.76,-38.01,37.12
Brenner L,5.46,-38.16,36.61
Brenner M,6.54,-38.76,36.72
Brenner N,5.12,-38.97,36.58
Brenner P,6.31,-38.81,35.21
Brenner Q,7.19,-39.26,35.84
Brenner R,10.8,-40.79,38.27
Brenner S,5.77,-38.44,36.19
Brewster,9.83,23.27,34.69
Brianchon,137.26,74.75,-88.36
Brianchon A,49.2,76.81,-87.29
Brianchon B,31.9,72.15,-89.18
Brianchon T,29.25,75.28,-99.31
Bridge,0.69,26.04,3.51
Bridgman,81.89,43.39,136.98
Bridgman C,40.44,46.57,140.4
Bridgman E,27.55,44.08,141.84
Bridgman F,51.95,43.85,141.32
Briggs,36.75,26.45,-69.19
Briggs A,25.13,27.12,-73.78
Briggs B,24.96,28.15,-70.91
Briggs C,5.5,25.02,-66.95
Brisbane,44.32,-49.2,68.76
Brisbane E,57.35,-50.26,71.41
Brisbane H,43.7,-50.37,65.12
Brisbane X,20.07,-50.58,67.98
Brisbane Y,16.11,-51.47,70.17
Brisbane Z,64.73,-52.89,72.82
Bronk,66.16,25.9,-134.67
Brontë,0.21,20.17,30.67
Brouwer,119.6,-35.82,-124.75
Brouwer C,23.37,-33.56,-122.32
Brouwer H,17.8,-36.09,-124.75
Brouwer P,27.36,-38.91,-126.63
Brown,34.03,-46.53,-17.99
Brown A,15.75,-48.15,-17.44
Brown B,11.66,-44.73,-16.17
Brown C,12.33,-47.58,-17
Brown D,19.51,-46.07,-16.25
Brown E,23.19,-46.86,-17.63
Brown F,5.5,-46.91,-18.48
Brown G,4.74,-45.51,-16.88
Brown K,14.94,-46.74,-15.75
Bruce,6.14,1.16,0.37
Brunner,50.66,-9.86,90.91
Brunner L,30.61,-12.43,91.56
Brunner N,17.75,-11.38,90.71
Brunner P,20.49,-12.61,90.3
Buch,51.31,-38.9,17.68
Buch A,18.47,-41.06,17.58
Buch B,6.27,-37.89,16.95
Buch C,27.38,-37.47,17.25
Buch D,6.9,-39.68,16.48
Buch E,8.31,-38.98,16.5
Buffon,105.76,-40.64,-133.53
Buffon D,18.59,-40.23,-132.18
Buffon H,25.15,-42.21,-128.79
Buffon K,20.11,-46.29,-128.1
Buffon V,41.12,-39.09,-137.47
Buisson,61.27,-1.47,112.95
Buisson V,24.39,-0.77,111.35
Buisson X,19.25,1.4,112.09
Buisson Y,35.78,1.12,113.08
Buisson Z,115.35,0.13,113.29
Bullialdus,60.72,-20.75,-22.26
Bullialdus A,25.48,-22.21,-21.57
Bullialdus B,21.27,-23.46,-21.96
Bullialdus E,3.91,-21.74,-24.03
Bullialdus F,5.9,-22.51,-24.91
Bullialdus G,3.4,-23.27,-23.7
Bullialdus H,4.38,-22.75,-19.36
Bullialdus K,12.01,-21.78,-25.69
Bullialdus L,3.59,-20.23,-24.46
Bullialdus R,16.82,-20.23,-19.84
Bullialdus Y,3.23,-18.58,-19.18
Bunsen,55.22,41.4,-85.46
Bunsen A,40.7,43.17,-88.71
Bunsen B,21.49,44.11,-88.03
Bunsen C,19.02,44.21,-89.82
Bunsen D,13.6,40.85,-86.71
Burckhardt,54.36,31.11,56.39
Burckhardt A,35.08,30.4,58.48
Burckhardt B,11.14,29.93,60.2
Burckhardt C,6.13,31.6,59
Burckhardt E,37.46,30.57,55.55
Burckhardt F,45.02,31.35,57.11
Burckhardt G,7.56,32.04,57.49
Bürg,41.04,45.07,28.21
Bürg A,11.41,46.87,33.06
Bürg B,5.65,42.7,23.46
Burnham,24.09,-13.92,7.25
Burnham A,6.11,-14.8,7.03
Burnham B,3.4,-15.36,7.22
Burnham F,8.42,-14.35,6.88
Burnham K,3.12,-13.69,7.4
Burnham L,3.8,-14.3,7.57
Burnham M,9.32,-14.12,9.02
Burnham T,3.42,-14.63,9.47
Büsching,53.49,-38.04,19.96
Büsching A,5.19,-38.37,20.43
Büsching B,17.92,-39.01,22.75
Büsching C,7.41,-37.3,19.53
Büsching D,30.55,-38.75,21.8
Büsching E,14.7,-36.71,18.38
Büsching F,5.73,-39.1,20.95
Büsching G,7.3,-39.57,21.54
Büsching H,4.71,-37.46,21.06
Büsching J,6.71,-39.55,22.21
Büsching K,5.07,-38.02,18.66
Butlerov,38.77,12.05,-108.81
Buys-Ballot,66.38,20.86,174.82
Buys-Ballot H,24.03,19.53,179.61
Buys-Ballot Q,59.57,19.74,172.9
Buys-Ballot Y,24.76,23.02,174.35
Buys-Ballot Z,59.21,22.54,174.73
Byrd,97.49,85.43,10.07
Byrd C,34.26,84.35,28.34
Byrd D,24.47,85.52,33.41
Byrgius,84.46,-24.73,-65.38
Byrgius A,18.45,-24.55,-63.81
Byrgius B,23.03,-23.88,-60.96
Byrgius D,27.06,-24.08,-67.28
Byrgius E,17.19,-23.49,-66.36
Byrgius H,21.33,-23.76,-62.6
Byrgius K,14.98,-23.01,-61.94
Byrgius N,22.85,-22.39,-63.16
Byrgius P,18.68,-22.53,-64.23
Byrgius R,7.18,-26.5,-60.85
Byrgius S,45.94,-26.06,-61.77
Byrgius T,4.74,-25.06,-61.6
Byrgius U,10.42,-25.84,-67.36
Byrgius V,8.74,-26.07,-67.9
Byrgius W,13.64,-26.12,-68.64
Byrgius X,5.9,-25.74,-65.55
Cabannes,81.3,-61.24,-170.21
Cabannes J,34.11,-62.26,-167.31
Cabannes M,47.91,-64.32,-170.21
Cabannes Q,49.63,-63.5,-174.87
Cabeus,100.58,-85.33,-42.13
Cabeus A,40.88,-82.08,-40.24
Cabeus B,59.62,-82.26,-54.58
Cailleux,52.85,-60.41,153.5
Cai Lun,44.89,80.12,113.66
Cajal,8.57,12.59,31.08
Cajori,74.65,-47.67,168.7
Cajori K,30.64,-49.29,169.62
Calippus,34.03,38.92,10.72
Calippus A,15.72,37.06,7.87
Calippus B,7.21,36.08,10.07
Calippus C,37.69,39.43,9.16
Calippus D,3.99,36.38,11.31
Calippus E,4.82,38.92,11.89
Calippus F,6.75,40.58,10
Calippus G,3.78,41.3,11.55
Camelot,0.61,20.19,30.73
Cameron,10.91,6.19,45.93
[Camoens],31.37,0.62,84.98
Campanus,46.41,-28.04,-27.9
Campanus A,11.14,-25.99,-28.67
Campanus B,5.85,-29.32,-29.24
Campanus G,8.22,-28.66,-31.36
Campanus K,4.76,-26.7,-28.42
Campanus X,3.13,-27.84,-27.41
Campanus Y,4.39,-27.88,-28.22
Campbell,222.48,45.57,152.91
Campbell A,21.23,51.76,154.43
Campbell E,14.9,46.33,158.89
Campbell N,22.24,43.2,152.16
Campbell X,23.34,47.73,149.61
Campbell Z,23.78,48.58,153
Cannizzaro,54.51,55.5,-99.73
Cannon,57.58,19.88,81.36
Cannon B,38.78,17.54,80.05
Cannon E,25.87,19.27,78.99
Cantor,75.72,38.04,118.69
Cantor C,21.48,39.32,120.47
Cantor T,22.41,38.07,113.58
Capella,48.13,-7.65,34.92
Capella A,11.76,-7.68,37.18
Capella B,8.38,-9.47,36.87
Capella C,11.17,-5.76,36.39
Capella D,7.96,-6.79,37.53
Capella E,14.33,-7.53,37.7
Capella F,13.58,-9.22,35.42
Capella G,11.02,-6.86,36.92
Capella H,8.94,-8.17,37.38
Capella J,8.93,-9.5,36.06
Capella M,11.8,-4.47,36.95
Capella R,7.28,-6.05,35.21
Capella T,5.72,-6.94,34.18
Capuanus,59.69,-34.09,-26.73
Capuanus A,12.98,-34.69,-25.7
Capuanus B,10.79,-34.32,-27.73
Capuanus C,10.31,-34.88,-25.31
Capuanus D,20.99,-36.44,-26.32
Capuanus E,28.37,-37.54,-27.17
Capuanus F,6.97,-36.97,-26.71
Capuanus H,4.4,-39.4,-27.27
Capuanus K,8.15,-37.91,-26.56
Capuanus L,11.45,-38.34,-26.41
Capuanus M,6.37,-37.5,-25.68
Capuanus P,68.52,-35.44,-28.59
Cardanus,49.57,13.27,-72.5
Cardanus B,13.18,11.45,-73.96
Cardanus C,13.65,11.18,-76.3
Cardanus E,6.42,12.8,-70.8
Cardanus G,7.61,11.51,-75.04
Cardanus K,7.9,14.12,-77.04
Cardanus M,8.88,14.9,-77.31
Cardanus R,20.99,12.25,-73.5
Carlini,10.66,33.75,-24.12
Carlini A,6.61,35.36,-26.64
Carlini C,3.54,35.1,-22.89
Carlini D,8.95,32.98,-16.03
Carlini E,1.28,31.59,-20.5
Carlini G,3.81,32.63,-25.06
Carlini H,3.61,32.43,-24.47
Carlini K,3.46,31.08,-23.72
Carlini L,2.95,31.31,-24.83
Carlini S,4.11,37.91,-27.24
Carlos,4.67,24.91,2.28
Carmichael,19.73,19.53,40.36
Carnot,126.06,52.09,-144.2
Carnot F,34.2,52.15,-139.22
Carol,6.25,8.48,122.37
Carpenter,59.06,69.52,-51.23
Carpenter T,9.38,70.28,-58.69
Carpenter U,25.08,70.61,-57.08
Carpenter V,5.76,71.91,-54.68
Carpenter W,9.62,72.37,-60.24
Carpenter Y,7.93,71.86,-63.02
Carrel,15.59,10.67,26.68
Carrillo,17.85,-2.11,80.96
Carrington,27.77,43.97,62.04
Cartan,15.62,4.24,59.29
Carver,62.45,-43.46,127.6
[Carver K],0,-46.2,128.5
Carver L,24.61,-45.78,128.8
Carver M,80.42,-45.66,127.43
Casatus,102.85,-72.7,-30.75
Casatus A,54.64,-72.68,-37.63
Casatus C,17.36,-72.25,-30.29
Casatus D,37.66,-76.89,-43.3
Casatus E,44.3,-77.25,-53.97
Casatus H,35.67,-72.11,-21.4
Casatus J,20.45,-74.35,-32.94
Casatus K,35.67,-74.8,-40.7
Cassegrain,56.66,-51.95,113.3
Cassegrain B,26.97,-49.57,114.64
Cassegrain H,29.84,-52.84,115.66
Cassegrain K,16.42,-54.45,113.88
Cassini,56.88,40.25,4.64
Cassini A,16.76,40.51,4.78
Cassini B,9.42,40.02,3.87
Cassini C,13.79,41.76,7.8
Cassini E,9.45,42.98,7.34
Cassini F,6.72,40.92,7.28
Cassini G,4.72,44.73,5.46
Cassini K,3.47,45.19,4.09
Cassini L,6.14,43.99,4.41
Cassini M,7.85,41.38,3.75
Cassini P,3.37,44.83,1.86
Cassini W,5.46,42.35,4.25
Cassini X,4.4,44.06,8.08
Cassini Y,3.55,41.98,2.16
Cassini Z,4.69,43.48,2.38
Catalán,26.77,-45.7,-87.37
Catalán A,21.18,-45.72,-89.29
Catalán B,13.75,-45.61,-88.53
Catalán U,19.31,-45.01,-90.66
Catena Abulfeda,209.97,-16.59,16.7
Catena Artamonov,131.21,26.09,105.77
Catena Brigitte,7.65,18.5,27.49
Catena Davy,52.34,-10.98,-6.27
Catena Dziewulski,80.66,18.78,100.27
Catena Gregory,148.16,-0.59,129.8
Catena Humboldt,162.29,-21.98,84.7
Catena Krafft,55.11,14.91,-72.25
Catena Kurchatov,234.91,37.25,136.6
Catena Leuschner (GDL),200.06,5.07,-111.3
Catena Littrow,10.3,22.23,29.61
Catena Lucretius (RNII),232.07,-4.03,-126.45
Catena Mendeleev,125.22,6.63,139.22
Catena Michelson (GIRD),450.6,-0.44,-113.58
Catena Pierre,9.44,19.76,-31.86
Catena Sumner,220.52,37.89,111.91
Catena Sylvester,139,79.99,-83.12
Catena Taruntius,69.24,3.04,48.71
Catena Timocharis,48.37,29.09,-13.21
Catena Yuri,4.52,24.41,-30.38
Catharina,98.77,-17.98,23.55
Catharina A,12.97,-20.21,22.27
Catharina B,21.7,-16.96,24.29
Catharina C,27.28,-20.38,24.31
Catharina D,8.36,-16.94,21.4
Catharina E,6.05,-17.16,21.26
Catharina F,6.31,-19.54,23.06
Catharina G,15.94,-17.54,24.91
Catharina H,5.45,-19.31,25.37
Catharina J,4.89,-19.45,22.18
Catharina K,7.19,-20.06,23.89
Catharina L,3.87,-20.96,24.21
Catharina M,5.4,-19.27,20.73
Catharina P,46.8,-17.28,23.32
Catharina S,15.77,-18.92,23.37
Cauchy,11.8,9.56,38.63
Cauchy A,8.11,12.07,37.86
Cauchy B,4.57,9.7,35.83
Cauchy C,3.6,8.16,38.86
Cauchy D,8.56,10.02,40.29
Cauchy E,3.41,8.83,38.57
Cauchy F,3.44,9.55,36.8
Cauchy M,3.36,7.62,35.05
Cauchy U,4.9,8.79,42.28
Cauchy V,4.44,8.96,41.44
Cauchy W,3.92,10.57,41.67
Cavalerius,59.35,5.1,-66.93
Cavalerius A,14.14,4.5,-69.68
Cavalerius B,39.51,5.97,-71.12
Cavalerius C,8.19,5.84,-69.32
Cavalerius D,51.77,8.66,-68.47
Cavalerius E,9.55,7.67,-70.05
Cavalerius F,7.18,8.11,-65.39
